task_id,model,seed,target_coverage,empirical_coverage,avg_set_size,n_classes,n_test
45,catboost,1,0.9,1.0,2.446708463949843,3,638
45,catboost,2,0.9,1.0,2.407523510971787,3,638
45,catboost,3,0.9,0.9968652037617555,2.4780564263322886,3,638
45,catboost,4,0.9,0.9984326018808778,2.4482758620689653,3,638
45,deep_ensemble,0,0.9,1.0,2.7210031347962382,3,638
45,deep_ensemble,1,0.9,1.0,2.666144200626959,3,638
45,deep_ensemble,2,0.9,1.0,2.6724137931034484,3,638
45,deep_ensemble,3,0.9,0.9984326018808778,2.7163009404388716,3,638
45,deep_ensemble,4,0.9,0.9984326018808778,2.739811912225705,3,638
45,lgbm,0,0.9,1.0,2.4827586206896552,3,638
45,lgbm,1,0.9,1.0,2.5344827586206895,3,638
45,lgbm,2,0.9,1.0,2.4858934169278997,3,638
45,lgbm,3,0.9,1.0,2.5642633228840124,3,638
45,lgbm,4,0.9,1.0,2.5579937304075235,3,638
45,mc_dropout,0,0.9,1.0,2.725705329153605,3,638
45,mc_dropout,1,0.9,1.0,2.699059561128527,3,638
45,mc_dropout,2,0.9,1.0,2.74294670846395,3,638
45,mc_dropout,3,0.9,0.9984326018808778,2.738244514106583,3,638
45,mc_dropout,4,0.9,0.9984326018808778,2.727272727272727,3,638
45,single_mlp,0,0.9,1.0,2.7225705329153604,3,638
45,single_mlp,1,0.9,1.0,2.664576802507837,3,638
45,single_mlp,2,0.9,1.0,2.739811912225705,3,638
45,single_mlp,3,0.9,0.9968652037617555,2.7210031347962382,3,638
45,single_mlp,4,0.9,0.9984326018808778,2.750783699059561,3,638
45,xgboost,0,0.9,1.0,2.518808777429467,3,638
45,xgboost,1,0.9,1.0,2.6128526645768027,3,638
45,xgboost,2,0.9,1.0,2.510971786833856,3,638
45,xgboost,3,0.9,1.0,2.572100313479624,3,638
45,xgboost,4,0.9,0.9984326018808778,2.5517241379310347,3,638
49,catboost,0,0.9,1.0,1.8854166666666667,2,192
49,catboost,1,0.9,1.0,1.9635416666666667,2,192
49,catboost,2,0.9,1.0,1.9166666666666667,2,192
49,catboost,3,0.9,1.0,1.9583333333333333,2,192
49,catboost,4,0.9,1.0,1.8802083333333333,2,192
49,deep_ensemble,0,0.9,1.0,1.96875,2,192
49,deep_ensemble,1,0.9,1.0,1.9635416666666667,2,192
49,deep_ensemble,2,0.9,1.0,1.9947916666666667,2,192
49,deep_ensemble,3,0.9,1.0,2.0,2,192
49,deep_ensemble,4,0.9,1.0,2.0,2,192
49,lgbm,0,0.9,1.0,1.890625,2,192
49,lgbm,1,0.9,1.0,1.9479166666666667,2,192
49,lgbm,2,0.9,1.0,1.90625,2,192
49,lgbm,3,0.9,1.0,1.9270833333333333,2,192
49,lgbm,4,0.9,1.0,1.8958333333333333,2,192
49,mc_dropout,0,0.9,1.0,1.9739583333333333,2,192
49,mc_dropout,1,0.9,1.0,1.96875,2,192
49,mc_dropout,2,0.9,1.0,2.0,2,192
49,mc_dropout,3,0.9,1.0,2.0,2,192
49,mc_dropout,4,0.9,1.0,2.0,2,192
49,single_mlp,0,0.9,1.0,1.9635416666666667,2,192
49,single_mlp,1,0.9,1.0,1.9635416666666667,2,192
49,single_mlp,2,0.9,1.0,2.0,2,192
49,single_mlp,3,0.9,1.0,2.0,2,192
49,single_mlp,4,0.9,1.0,2.0,2,192
49,xgboost,0,0.9,1.0,1.9114583333333333,2,192
49,xgboost,1,0.9,1.0,1.921875,2,192
49,xgboost,2,0.9,1.0,1.9010416666666667,2,192
49,xgboost,3,0.9,1.0,1.9322916666666667,2,192
49,xgboost,4,0.9,1.0,1.921875,2,192
6,catboost,0,0.9,1.0,8.21075,26,4000
6,catboost,1,0.9,1.0,8.21625,26,4000
6,catboost,2,0.9,1.0,8.57375,26,4000
6,catboost,3,0.9,1.0,8.42,26,4000
6,catboost,4,0.9,1.0,8.43775,26,4000
6,deep_ensemble,0,0.9,1.0,8.8805,26,4000
6,deep_ensemble,1,0.9,1.0,10.21175,26,4000
6,deep_ensemble,2,0.9,1.0,9.3535,26,4000
6,deep_ensemble,3,0.9,1.0,9.3055,26,4000
6,deep_ensemble,4,0.9,1.0,10.29625,26,4000
6,lgbm,0,0.9,1.0,10.7565,26,4000
6,lgbm,1,0.9,1.0,10.638,26,4000
6,lgbm,2,0.9,0.99975,10.79725,26,4000
6,lgbm,3,0.9,1.0,10.74775,26,4000
6,lgbm,4,0.9,1.0,10.85025,26,4000
6,mc_dropout,0,0.9,1.0,7.21,26,4000
6,mc_dropout,1,0.9,1.0,7.4865,26,4000
6,mc_dropout,2,0.9,1.0,7.35,26,4000
6,mc_dropout,3,0.9,1.0,7.2925,26,4000
6,mc_dropout,4,0.9,1.0,7.52475,26,4000
6,single_mlp,0,0.9,1.0,8.5565,26,4000
6,single_mlp,1,0.9,1.0,10.227,26,4000
6,single_mlp,2,0.9,1.0,9.107,26,4000
6,single_mlp,3,0.9,1.0,15.33725,26,4000
6,single_mlp,4,0.9,1.0,10.15175,26,4000
6,xgboost,0,0.9,1.0,9.48725,26,4000
6,xgboost,1,0.9,1.0,9.395,26,4000
6,xgboost,2,0.9,0.99975,9.37925,26,4000
6,xgboost,3,0.9,1.0,9.30125,26,4000
6,xgboost,4,0.9,1.0,9.29675,26,4000
9946,catboost,0,0.9,1.0,1.9385964912280702,2,114
9946,catboost,1,0.9,1.0,1.9736842105263157,2,114
9946,catboost,2,0.9,1.0,1.9736842105263157,2,114
9946,catboost,3,0.9,1.0,1.9824561403508771,2,114
9946,catboost,4,0.9,1.0,1.9298245614035088,2,114
9946,deep_ensemble,0,0.9,1.0,1.9824561403508771,2,114
9946,deep_ensemble,1,0.9,1.0,1.9385964912280702,2,114
9946,deep_ensemble,2,0.9,1.0,1.9649122807017543,2,114
9946,deep_ensemble,3,0.9,1.0,1.894736842105263,2,114
9946,deep_ensemble,4,0.9,1.0,1.9912280701754386,2,114
9946,lgbm,0,0.9,1.0,1.9912280701754386,2,114
9946,lgbm,1,0.9,1.0,1.9912280701754386,2,114
9946,lgbm,2,0.9,1.0,1.9649122807017543,2,114
9946,lgbm,3,0.9,1.0,1.9736842105263157,2,114
9946,lgbm,4,0.9,1.0,1.9649122807017543,2,114
9946,mc_dropout,0,0.9,1.0,1.9736842105263157,2,114
9946,mc_dropout,1,0.9,1.0,1.956140350877193,2,114
9946,mc_dropout,2,0.9,1.0,1.9736842105263157,2,114
9946,mc_dropout,3,0.9,1.0,1.9035087719298245,2,114
9946,mc_dropout,4,0.9,1.0,1.9912280701754386,2,114
9946,single_mlp,0,0.9,1.0,1.9912280701754386,2,114
9946,single_mlp,1,0.9,1.0,1.9649122807017543,2,114
9946,single_mlp,2,0.9,1.0,1.9649122807017543,2,114
9946,single_mlp,3,0.9,1.0,1.9035087719298245,2,114
9946,single_mlp,4,0.9,1.0,1.9912280701754386,2,114
9946,xgboost,0,0.9,1.0,1.9649122807017543,2,114
9946,xgboost,1,0.9,1.0,1.9473684210526316,2,114
9946,xgboost,2,0.9,1.0,1.9649122807017543,2,114
9946,xgboost,3,0.9,1.0,1.9736842105263157,2,114
9946,xgboost,4,0.9,1.0,1.9736842105263157,2,114
9960,catboost,0,0.9,1.0,2.4413919413919416,4,1092
9960,catboost,1,0.9,1.0,2.3965201465201464,4,1092
9960,catboost,2,0.9,1.0,2.4945054945054945,4,1092
9960,catboost,3,0.9,1.0,2.53021978021978,4,1092
9960,catboost,4,0.9,1.0,2.3846153846153846,4,1092
9960,deep_ensemble,0,0.9,1.0,2.7957875457875456,4,1092
9960,deep_ensemble,1,0.9,0.9981684981684982,2.6950549450549453,4,1092
9960,deep_ensemble,2,0.9,0.9990842490842491,2.892857142857143,4,1092
9960,deep_ensemble,3,0.9,0.9990842490842491,2.7866300366300365,4,1092
9960,deep_ensemble,4,0.9,0.9981684981684982,2.769230769230769,4,1092
9960,lgbm,0,0.9,1.0,2.5476190476190474,4,1092
9960,lgbm,1,0.9,1.0,3.0595238095238093,4,1092
9960,lgbm,2,0.9,1.0,2.8543956043956045,4,1092
9960,lgbm,3,0.9,1.0,2.4862637362637363,4,1092
9960,lgbm,4,0.9,1.0,2.980769230769231,4,1092
9960,mc_dropout,0,0.9,1.0,2.7454212454212454,4,1092
9960,mc_dropout,1,0.9,0.9990842490842491,2.6794871794871793,4,1092
9960,mc_dropout,2,0.9,0.9990842490842491,2.8525641025641026,4,1092
9960,mc_dropout,3,0.9,0.9990842490842491,2.63003663003663,4,1092
9960,mc_dropout,4,0.9,0.9990842490842491,2.781135531135531,4,1092
9960,single_mlp,0,0.9,1.0,2.8342490842490844,4,1092
9960,single_mlp,1,0.9,0.9981684981684982,2.8223443223443225,4,1092
9960,single_mlp,2,0.9,0.9990842490842491,2.9532967032967035,4,1092
9960,single_mlp,3,0.9,0.9990842490842491,2.793040293040293,4,1092
9960,single_mlp,4,0.9,0.9990842490842491,2.9065934065934065,4,1092
9960,xgboost,0,0.9,1.0,2.598901098901099,4,1092
9960,xgboost,1,0.9,1.0,2.902014652014652,4,1092
9960,xgboost,2,0.9,1.0,2.931318681318681,4,1092
9960,xgboost,3,0.9,1.0,2.9661172161172162,4,1092
9960,xgboost,4,0.9,1.0,2.7142857142857144,4,1092
9985,catboost,0,0.9,0.9656862745098039,4.322712418300654,6,1224
9985,catboost,1,0.9,0.9648692810457516,4.52859477124183,6,1224
9985,catboost,2,0.9,0.9648692810457516,4.351307189542483,6,1224
9985,catboost,3,0.9,0.9697712418300654,4.415032679738562,6,1224
9985,catboost,4,0.9,0.9730392156862745,4.551470588235294,6,1224
9985,deep_ensemble,0,0.9,0.9722222222222222,4.705882352941177,6,1224
9985,deep_ensemble,1,0.9,0.9665032679738562,4.6952614379084965,6,1224
9985,deep_ensemble,2,0.9,0.9746732026143791,4.562908496732026,6,1224
9985,deep_ensemble,3,0.9,0.9681372549019608,4.58578431372549,6,1224
9985,deep_ensemble,4,0.9,0.9795751633986928,4.998366013071895,6,1224
9985,lgbm,0,0.9,0.9771241830065359,4.546568627450981,6,1224
9985,lgbm,1,0.9,0.9656862745098039,4.466503267973856,6,1224
9985,lgbm,2,0.9,0.9714052287581699,4.665849673202614,6,1224
9985,lgbm,3,0.9,0.9714052287581699,4.538398692810458,6,1224
9985,lgbm,4,0.9,0.9787581699346405,4.671568627450981,6,1224
9985,mc_dropout,0,0.9,0.9771241830065359,4.784313725490196,6,1224
9985,mc_dropout,1,0.9,0.9624183006535948,4.5661764705882355,6,1224
9985,mc_dropout,2,0.9,0.9689542483660131,4.5816993464052285,6,1224
9985,mc_dropout,3,0.9,0.9607843137254902,4.525326797385621,6,1224
9985,mc_dropout,4,0.9,0.9771241830065359,4.998366013071895,6,1224
9985,single_mlp,0,0.9,0.9763071895424836,4.912581699346405,6,1224
9985,single_mlp,1,0.9,0.9673202614379085,4.67483660130719,6,1224
9985,single_mlp,2,0.9,0.9779411764705882,4.662581699346405,6,1224
9985,single_mlp,3,0.9,0.9616013071895425,4.559640522875817,6,1224
9985,single_mlp,4,0.9,0.9771241830065359,4.996732026143791,6,1224
9985,xgboost,0,0.9,0.9738562091503268,4.462418300653595,6,1224
9985,xgboost,1,0.9,0.9624183006535948,4.441993464052287,6,1224
9985,xgboost,2,0.9,0.9697712418300654,4.4640522875816995,6,1224
9985,xgboost,3,0.9,0.9697712418300654,4.397875816993464,6,1224
9985,xgboost,4,0.9,0.9754901960784313,4.481209150326797,6,1224
