task_id,dataset_name,n_samples,n_train,n_val_es,n_val_cal,n_test,n_features,n_classes,seed,model,calibrator,calibrator_label,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s
15,breast-w,699,377,42,140,140,9,2,3,single_mlp,temp,Temperature Scaling,0.19253680109977722,0.07630893588066101,0.9571428571428572,0.041218507715633936,0.04222890649523059,0.041218518359320555,0.04155531085672836,0.1512468010187149,0.07579942047595978,0.9571428571428572,0.025962365099361964,0.04074812914643968,0.032995063492230046,0.03323518591267723,0.2
15,breast-w,699,377,42,140,140,9,2,3,single_mlp,logistic,Logistic Recalibration,0.15193934378710752,0.07707033456086261,0.9571428571428572,0.025413345448547044,0.03968085222729152,0.04822573216981234,0.037773309948550306,0.1512468010187149,0.07579942047595978,0.9571428571428572,0.025962365099361964,0.04074812914643968,0.032995063492230046,0.03323518591267723,0.22
15,breast-w,699,377,42,140,140,9,2,3,single_mlp,isotonic,Isotonic Regression,0.921034038066864,0.10000000149011612,0.95,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.1512468010187149,0.07579942047595978,0.9571428571428572,0.025962365099361964,0.04074812914643968,0.032995063492230046,0.03323518591267723,0.2
15,breast-w,699,377,42,140,140,9,2,3,deep_ensemble,none,No calibration,0.15643106400966644,0.07629334926605225,0.9642857142857143,0.028391680547169278,0.0376159676483699,0.03286413976124356,0.032957262652260906,0.15643106400966644,0.07629334926605225,0.9642857142857143,0.028391680547169278,0.0376159676483699,0.03286413976124356,0.032957262652260906,1.34
15,breast-w,699,377,42,140,140,9,2,3,deep_ensemble,temp,Temperature Scaling,0.19729354977607727,0.07664749771356583,0.9642857142857143,0.04134274210248674,0.043405546035085375,0.04134277829102112,0.042030355476197746,0.15643106400966644,0.07629334926605225,0.9642857142857143,0.028391680547169278,0.0376159676483699,0.03286413976124356,0.032957262652260906,1.15
15,breast-w,699,377,42,140,140,9,2,3,deep_ensemble,logistic,Logistic Recalibration,0.15154062778323849,0.07738367557553733,0.95,0.02908252959628071,0.03935729655944964,0.049556881871328326,0.03933223600901956,0.15643106400966644,0.07629334926605225,0.9642857142857143,0.028391680547169278,0.0376159676483699,0.03286413976124356,0.032957262652260906,1.17
15,breast-w,699,377,42,140,140,9,2,3,deep_ensemble,isotonic,Isotonic Regression,0.927335798740387,0.10278627276420593,0.95,0.05317139114652362,0.05448023208550049,0.055430137259619615,0.054360586830547904,0.15643106400966644,0.07629334926605225,0.9642857142857143,0.028391680547169278,0.0376159676483699,0.03286413976124356,0.032957262652260906,1.14
15,breast-w,699,377,42,140,140,9,2,4,lgbm,none,No calibration,0.11215299837054712,0.053298506563446785,0.9571428571428572,0.04238484437691209,0.05106533462856751,0.056793922194042556,0.05008136706650738,0.11215299837054712,0.053298506563446785,0.9571428571428572,0.04238484437691209,0.05106533462856751,0.056793922194042556,0.05008136706650738,0.1
15,breast-w,699,377,42,140,140,9,2,4,lgbm,temp,Temperature Scaling,0.09955483675003052,0.051534708589315414,0.9571428571428572,0.029381958075932146,0.030076365811484217,0.031188209567751226,0.030215511151722527,0.11215299837054712,0.053298506563446785,0.9571428571428572,0.04238484437691209,0.05106533462856751,0.056793922194042556,0.05008136706650738,0.09
15,breast-w,699,377,42,140,140,9,2,4,lgbm,logistic,Logistic Recalibration,0.13788587247393264,0.05998082059136526,0.9642857142857143,0.06770265437391312,0.06942798578150682,0.06770265437391312,0.06827776484311102,0.11215299837054712,0.053298506563446785,0.9571428571428572,0.04238484437691209,0.05106533462856751,0.056793922194042556,0.05008136706650738,0.09
15,breast-w,699,377,42,140,140,9,2,4,lgbm,isotonic,Isotonic Regression,0.3031033641139551,0.04885714228571445,0.9785714285714285,0.03285713428571471,0.04285713428571476,0.05857142000000047,0.04476189619047665,0.11215299837054712,0.053298506563446785,0.9571428571428572,0.04238484437691209,0.05106533462856751,0.056793922194042556,0.05008136706650738,0.09
15,breast-w,699,377,42,140,140,9,2,4,xgboost,none,No calibration,0.11116218566894531,0.05393088981509209,0.9571428571428572,0.037111137594495525,0.045027930395943806,0.0535894125699997,0.04524282685347967,0.11116218566894531,0.05393088981509209,0.9571428571428572,0.037111137594495525,0.045027930395943806,0.0535894125699997,0.04524282685347967,0.17
15,breast-w,699,377,42,140,140,9,2,4,xgboost,temp,Temperature Scaling,0.10444965958595276,0.0534980371594429,0.9571428571428572,0.02405872174671723,0.0255172201565334,0.03092687044824875,0.026834270783833127,0.11116218566894531,0.05393088981509209,0.9571428571428572,0.037111137594495525,0.045027930395943806,0.0535894125699997,0.04524282685347967,0.18
15,breast-w,699,377,42,140,140,9,2,4,xgboost,logistic,Logistic Recalibration,0.1439297557279716,0.06190992722451699,0.9642857142857143,0.06562298539672344,0.07097694089095698,0.07294939782556584,0.06984977470441542,0.11116218566894531,0.05393088981509209,0.9571428571428572,0.037111137594495525,0.045027930395943806,0.0535894125699997,0.04524282685347967,0.17
15,breast-w,699,377,42,140,140,9,2,4,xgboost,isotonic,Isotonic Regression,0.1851455718278885,0.04316259175539017,0.9785714285714285,0.02554845384189057,0.02554845043591087,0.029119879007339443,0.02673892776171363,0.11116218566894531,0.05393088981509209,0.9571428571428572,0.037111137594495525,0.045027930395943806,0.0535894125699997,0.04524282685347967,0.18
15,breast-w,699,377,42,140,140,9,2,4,single_mlp,none,No calibration,0.11981619149446487,0.05613360181450844,0.9642857142857143,0.03362933780465806,0.043102860024997136,0.046096967799322944,0.04094305520965938,0.11981619149446487,0.05613360181450844,0.9642857142857143,0.03362933780465806,0.043102860024997136,0.046096967799322944,0.04094305520965938,0.17
15,breast-w,699,377,42,140,140,9,2,4,single_mlp,temp,Temperature Scaling,0.1099214106798172,0.054733555763959885,0.9642857142857143,0.019683913673673333,0.026739164761134505,0.025049950821059062,0.023824343085288968,0.11981619149446487,0.05613360181450844,0.9642857142857143,0.03362933780465806,0.043102860024997136,0.046096967799322944,0.04094305520965938,0.15
15,breast-w,699,377,42,140,140,9,2,4,single_mlp,logistic,Logistic Recalibration,0.1371066017438457,0.058362927756131035,0.9714285714285714,0.06648191778156237,0.06590724169746998,0.07045516775372619,0.06761477574425284,0.11981619149446487,0.05613360181450844,0.9642857142857143,0.03362933780465806,0.043102860024997136,0.046096967799322944,0.04094305520965938,0.16
15,breast-w,699,377,42,140,140,9,2,4,single_mlp,isotonic,Isotonic Regression,0.07882200181484222,0.05249050259590149,0.9571428571428572,0.020931127667427066,0.020931138736861095,0.020931139162608556,0.020931135188965572,0.11981619149446487,0.05613360181450844,0.9642857142857143,0.03362933780465806,0.043102860024997136,0.046096967799322944,0.04094305520965938,0.15
15,breast-w,699,377,42,140,140,9,2,4,deep_ensemble,none,No calibration,0.12017284333705902,0.053659189492464066,0.9642857142857143,0.04780656652791155,0.05197034265313831,0.05068363079002924,0.050153513323693034,0.12017284333705902,0.053659189492464066,0.9642857142857143,0.04780656652791155,0.05197034265313831,0.05068363079002924,0.050153513323693034,0.72
