task_id,dataset_name,n_samples,n_features,n_classes,seed,model,calibrator,ood_sigma,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s,peak_gpu_mem_mb
9946,wdbc,569,30,2,0,mc_dropout,none,0.5,0.11197302490472794,0.06531781703233719,0.9473684210526315,0.041004221690328496,0.0391830953589657,0.04646906988662586,0.04221879564530668,0.11197302490472794,0.06531781703233719,0.9473684210526315,0.041004221690328496,0.0391830953589657,0.04646906988662586,0.04221879564530668,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,temp,0.5,0.10738690197467804,0.0645802915096283,0.9473684210526315,0.03456501479734455,0.031739142380262673,0.03456505557946992,0.033623070919025715,0.11197302490472794,0.06531781703233719,0.9473684210526315,0.041004221690328496,0.0391830953589657,0.04646906988662586,0.04221879564530668,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,logistic,0.5,0.1462344119364434,0.06521474167498914,0.9473684210526315,0.10416155733084945,0.08971483209729603,0.10416155733084946,0.0993459822529983,0.11197302490472794,0.06531781703233719,0.9473684210526315,0.041004221690328496,0.0391830953589657,0.04646906988662586,0.04221879564530668,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,isotonic,0.5,0.2374180555343628,0.06017530336976051,0.9736842105263158,0.04910125282772797,0.03594335809088586,0.08404277552638134,0.05636246214833172,0.11197302490472794,0.06531781703233719,0.9473684210526315,0.041004221690328496,0.0391830953589657,0.04646906988662586,0.04221879564530668,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,dirichlet,0.5,0.09731347033752115,0.0569887394415983,0.9473684210526315,0.057489242728823164,0.045540300128352015,0.05927213424967311,0.05410055903561609,0.11197302490472794,0.06531781703233719,0.9473684210526315,0.041004221690328496,0.0391830953589657,0.04646906988662586,0.04221879564530668,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,none,1.0,0.22775401175022125,0.14644107222557068,0.8947368421052632,0.04668140777370382,0.07517720000785694,0.05865359724613657,0.060170735009232444,0.22775401175022125,0.14644107222557068,0.8947368421052632,0.04668140777370382,0.07517720000785694,0.05865359724613657,0.060170735009232444,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,temp,1.0,0.2288658618927002,0.14748725295066833,0.8947368421052632,0.02030230980170402,0.07791996106766817,0.06947292831906099,0.05589839972947772,0.22775401175022125,0.14644107222557068,0.8947368421052632,0.04668140777370382,0.07517720000785694,0.05865359724613657,0.060170735009232444,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,logistic,1.0,0.24920110359873882,0.14331158312392472,0.9035087719298246,0.07451637752607511,0.05766111876951989,0.1009732128212461,0.07771690303894703,0.22775401175022125,0.14644107222557068,0.8947368421052632,0.04668140777370382,0.07517720000785694,0.05865359724613657,0.060170735009232444,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,isotonic,1.0,0.763900876045227,0.14236615598201752,0.9210526315789473,0.07277298391911018,0.05961508918226807,0.10669111473518508,0.07969306261218777,0.22775401175022125,0.14644107222557068,0.8947368421052632,0.04668140777370382,0.07517720000785694,0.05865359724613657,0.060170735009232444,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,dirichlet,1.0,0.22730029684863493,0.14291043408079515,0.9035087719298246,0.03418736044866038,0.049349607143574246,0.07203331048813015,0.051856759360121595,0.22775401175022125,0.14644107222557068,0.8947368421052632,0.04668140777370382,0.07517720000785694,0.05865359724613657,0.060170735009232444,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,none,2.0,0.4984275996685028,0.26357048749923706,0.8245614035087719,0.0749226954945347,0.07681788634835632,0.09161548499475447,0.08111868894588183,0.4984275996685028,0.26357048749923706,0.8245614035087719,0.0749226954945347,0.07681788634835632,0.09161548499475447,0.08111868894588183,0.42,222.13
9946,wdbc,569,30,2,0,mc_dropout,temp,2.0,0.5202101469039917,0.26511237025260925,0.8245614035087719,0.08002539005195886,0.08236915500540484,0.08205451829391612,0.08148302111709327,0.4984275996685028,0.26357048749923706,0.8245614035087719,0.0749226954945347,0.07681788634835632,0.09161548499475447,0.08111868894588183,0.42,222.13
